"plantNum","surv","date.in","date.out","daysout","c8.4","c10.2","c10.7","c18.1","tough","trich","lat","c.pca"
9,1,2016-09-02,2016-08-26,7,0.0526964441990624,0.0163672323077314,0.0309225777250335,0.0143258731099984,115,84,0.00424500000000005,1.83466981009394
9,0,2016-09-02,2016-08-26,7,0.0526964441990624,0.0163672323077314,0.0309225777250335,0.0143258731099984,115,84,0.00424500000000005,1.83466981009394
11,1,2016-09-02,2016-08-26,7,0.119500340146168,0.026689557818267,0.0356125829852287,0.0237475332406302,130,80.5,0.0031690000000002,2.31292570690948
11,1,2016-09-02,2016-08-26,7,0.119500340146168,0.026689557818267,0.0356125829852287,0.0237475332406302,130,80.5,0.0031690000000002,2.31292570690948
11,1,2016-09-02,2016-08-26,7,0.119500340146168,0.026689557818267,0.0356125829852287,0.0237475332406302,130,80.5,0.0031690000000002,2.31292570690948
11,1,2016-09-02,2016-08-26,7,0.119500340146168,0.026689557818267,0.0356125829852287,0.0237475332406302,130,80.5,0.0031690000000002,2.31292570690948
12,0,2016-09-02,2016-08-26,7,0.0497261591611505,0.0352142172783019,0.027182949473656,0.0167265504652282,117.5,63,0.0019070000000001,1.72682615953706
12,0,2016-09-02,2016-08-26,7,0.0497261591611505,0.0352142172783019,0.027182949473656,0.0167265504652282,117.5,63,0.0019070000000001,1.72682615953706
12,0,2016-09-02,2016-08-26,7,0.0497261591611505,0.0352142172783019,0.027182949473656,0.0167265504652282,117.5,63,0.0019070000000001,1.72682615953706
12,0,2016-09-02,2016-08-26,7,0.0497261591611505,0.0352142172783019,0.027182949473656,0.0167265504652282,117.5,63,0.0019070000000001,1.72682615953706
12,0,2016-09-02,2016-08-26,7,0.0497261591611505,0.0352142172783019,0.027182949473656,0.0167265504652282,117.5,63,0.0019070000000001,1.72682615953706
13,0,2016-09-03,2016-08-26,8,0.272569941924733,0.0203095796325143,0.0244678627604206,0.0147304800239143,95,46,0.00988699999999998,1.54537000360449
13,0,2016-09-03,2016-08-26,8,0.272569941924733,0.0203095796325143,0.0244678627604206,0.0147304800239143,95,46,0.00988699999999998,1.54537000360449
13,0,2016-09-03,2016-08-26,8,0.272569941924733,0.0203095796325143,0.0244678627604206,0.0147304800239143,95,46,0.00988699999999998,1.54537000360449
13,0,2016-09-03,2016-08-26,8,0.272569941924733,0.0203095796325143,0.0244678627604206,0.0147304800239143,95,46,0.00988699999999998,1.54537000360449
13,0,2016-09-03,2016-08-26,8,0.272569941924733,0.0203095796325143,0.0244678627604206,0.0147304800239143,95,46,0.00988699999999998,1.54537000360449
14,1,2016-09-03,2016-08-26,8,0.189943986097953,0.0317046824931843,0.0423012336035429,0.0265432962570481,145,84.5,NA,2.70141178997144
14,1,2016-09-03,2016-08-26,8,0.189943986097953,0.0317046824931843,0.0423012336035429,0.0265432962570481,145,84.5,NA,2.70141178997144
14,1,2016-09-03,2016-08-26,8,0.189943986097953,0.0317046824931843,0.0423012336035429,0.0265432962570481,145,84.5,NA,2.70141178997144
14,1,2016-09-03,2016-08-26,8,0.189943986097953,0.0317046824931843,0.0423012336035429,0.0265432962570481,145,84.5,NA,2.70141178997144
15,0,2016-09-03,2016-08-26,8,0.0407200348502616,0.0254381731622745,0.0393536105059165,0.0207297204432654,125,101.5,0.00183400000000011,2.40380801110868
15,0,2016-09-03,2016-08-26,8,0.0407200348502616,0.0254381731622745,0.0393536105059165,0.0207297204432654,125,101.5,0.00183400000000011,2.40380801110868
15,0,2016-09-03,2016-08-26,8,0.0407200348502616,0.0254381731622745,0.0393536105059165,0.0207297204432654,125,101.5,0.00183400000000011,2.40380801110868
15,0,2016-09-03,2016-08-26,8,0.0407200348502616,0.0254381731622745,0.0393536105059165,0.0207297204432654,125,101.5,0.00183400000000011,2.40380801110868
15,0,2016-09-03,2016-08-26,8,0.0407200348502616,0.0254381731622745,0.0393536105059165,0.0207297204432654,125,101.5,0.00183400000000011,2.40380801110868
16,0,2016-09-03,2016-08-26,8,0.0607829503944435,0.0265830953944111,0.0307489663000211,0.0242377010064338,115,71,0.0067060000000001,2.10005106017903
16,0,2016-09-03,2016-08-26,8,0.0607829503944435,0.0265830953944111,0.0307489663000211,0.0242377010064338,115,71,0.0067060000000001,2.10005106017903
16,0,2016-09-03,2016-08-26,8,0.0607829503944435,0.0265830953944111,0.0307489663000211,0.0242377010064338,115,71,0.0067060000000001,2.10005106017903
16,0,2016-09-03,2016-08-26,8,0.0607829503944435,0.0265830953944111,0.0307489663000211,0.0242377010064338,115,71,0.0067060000000001,2.10005106017903
16,0,2016-09-03,2016-08-26,8,0.0607829503944435,0.0265830953944111,0.0307489663000211,0.0242377010064338,115,71,0.0067060000000001,2.10005106017903
17,0,2016-09-03,2016-08-26,8,0.182409707956359,0.0242520511946735,0.0221612648943722,0.0117297312250179,97.5,56,0.00500800000000012,1.3552101228534
17,0,2016-09-03,2016-08-26,8,0.182409707956359,0.0242520511946735,0.0221612648943722,0.0117297312250179,97.5,56,0.00500800000000012,1.3552101228534
17,0,2016-09-03,2016-08-26,8,0.182409707956359,0.0242520511946735,0.0221612648943722,0.0117297312250179,97.5,56,0.00500800000000012,1.3552101228534
17,0,2016-09-03,2016-08-26,8,0.182409707956359,0.0242520511946735,0.0221612648943722,0.0117297312250179,97.5,56,0.00500800000000012,1.3552101228534
17,0,2016-09-03,2016-08-26,8,0.182409707956359,0.0242520511946735,0.0221612648943722,0.0117297312250179,97.5,56,0.00500800000000012,1.3552101228534
18,1,2016-09-03,2016-08-26,8,0.0639175973871906,0.0317697583352147,0.0302793864405345,0.0146509649535469,110,NA,NA,1.8136988136529
18,1,2016-09-03,2016-08-26,8,0.0639175973871906,0.0317697583352147,0.0302793864405345,0.0146509649535469,110,NA,NA,1.8136988136529
18,1,2016-09-03,2016-08-26,8,0.0639175973871906,0.0317697583352147,0.0302793864405345,0.0146509649535469,110,NA,NA,1.8136988136529
18,0,2016-09-03,2016-08-26,8,0.0639175973871906,0.0317697583352147,0.0302793864405345,0.0146509649535469,110,NA,NA,1.8136988136529
18,0,2016-09-03,2016-08-26,8,0.0639175973871906,0.0317697583352147,0.0302793864405345,0.0146509649535469,110,NA,NA,1.8136988136529
19,0,2016-09-03,2016-08-26,8,0.137386372923585,0.0668939390396286,0.0268556440391116,0.0122105618044655,147.5,68,NA,1.58699626895833
19,0,2016-09-03,2016-08-26,8,0.137386372923585,0.0668939390396286,0.0268556440391116,0.0122105618044655,147.5,68,NA,1.58699626895833
19,0,2016-09-03,2016-08-26,8,0.137386372923585,0.0668939390396286,0.0268556440391116,0.0122105618044655,147.5,68,NA,1.58699626895833
19,0,2016-09-03,2016-08-26,8,0.137386372923585,0.0668939390396286,0.0268556440391116,0.0122105618044655,147.5,68,NA,1.58699626895833
21,1,2016-09-03,2016-08-26,8,0.00866058401560031,0.019959590063685,0.0264193611238055,0.0133805617408836,85,75,0.00267400000000007,1.59896734413695
21,0,2016-09-03,2016-08-26,8,0.00866058401560031,0.019959590063685,0.0264193611238055,0.0133805617408836,85,75,0.00267400000000007,1.59896734413695
21,0,2016-09-03,2016-08-26,8,0.00866058401560031,0.019959590063685,0.0264193611238055,0.0133805617408836,85,75,0.00267400000000007,1.59896734413695
21,0,2016-09-03,2016-08-26,8,0.00866058401560031,0.019959590063685,0.0264193611238055,0.0133805617408836,85,75,0.00267400000000007,1.59896734413695
21,0,2016-09-03,2016-08-26,8,0.00866058401560031,0.019959590063685,0.0264193611238055,0.0133805617408836,85,75,0.00267400000000007,1.59896734413695
22,0,2016-09-03,2016-08-26,8,0.117482399454675,0.0836576958743486,0.0530309614676727,0.0390267522569705,105,22,NA,3.54528632217812
22,0,2016-09-03,2016-08-26,8,0.117482399454675,0.0836576958743486,0.0530309614676727,0.0390267522569705,105,22,NA,3.54528632217812
22,0,2016-09-03,2016-08-26,8,0.117482399454675,0.0836576958743486,0.0530309614676727,0.0390267522569705,105,22,NA,3.54528632217812
22,0,2016-09-03,2016-08-26,8,0.117482399454675,0.0836576958743486,0.0530309614676727,0.0390267522569705,105,22,NA,3.54528632217812
22,0,2016-09-03,2016-08-26,8,0.117482399454675,0.0836576958743486,0.0530309614676727,0.0390267522569705,105,22,NA,3.54528632217812
23,0,2016-09-03,2016-08-26,8,0.483825140978441,0.0437138730924147,0.0343888967550195,0.0285716820326363,155,52.5,0.00679999999999992,2.38905995401437
23,0,2016-09-03,2016-08-26,8,0.483825140978441,0.0437138730924147,0.0343888967550195,0.0285716820326363,155,52.5,0.00679999999999992,2.38905995401437
23,0,2016-09-03,2016-08-26,8,0.483825140978441,0.0437138730924147,0.0343888967550195,0.0285716820326363,155,52.5,0.00679999999999992,2.38905995401437
23,0,2016-09-03,2016-08-26,8,0.483825140978441,0.0437138730924147,0.0343888967550195,0.0285716820326363,155,52.5,0.00679999999999992,2.38905995401437
23,0,2016-09-03,2016-08-26,8,0.483825140978441,0.0437138730924147,0.0343888967550195,0.0285716820326363,155,52.5,0.00679999999999992,2.38905995401437
24,1,2016-09-03,2016-08-26,8,0.106007954138884,0.0283395311002778,0.0302160648394842,0.0233881935650182,65,71,NA,2.05180733128119
24,1,2016-09-03,2016-08-26,8,0.106007954138884,0.0283395311002778,0.0302160648394842,0.0233881935650182,65,71,NA,2.05180733128119
24,1,2016-09-03,2016-08-26,8,0.106007954138884,0.0283395311002778,0.0302160648394842,0.0233881935650182,65,71,NA,2.05180733128119
24,0,2016-09-03,2016-08-26,8,0.106007954138884,0.0283395311002778,0.0302160648394842,0.0233881935650182,65,71,NA,2.05180733128119
24,0,2016-09-03,2016-08-26,8,0.106007954138884,0.0283395311002778,0.0302160648394842,0.0233881935650182,65,71,NA,2.05180733128119
25,0,2016-09-03,2016-08-26,8,0.0087823275994192,0.0611209626652782,0.0665979791313636,0.0410761960654447,102.5,92,NA,4.23336525250172
25,0,2016-09-03,2016-08-26,8,0.0087823275994192,0.0611209626652782,0.0665979791313636,0.0410761960654447,102.5,92,NA,4.23336525250172
25,0,2016-09-03,2016-08-26,8,0.0087823275994192,0.0611209626652782,0.0665979791313636,0.0410761960654447,102.5,92,NA,4.23336525250172
25,0,2016-09-03,2016-08-26,8,0.0087823275994192,0.0611209626652782,0.0665979791313636,0.0410761960654447,102.5,92,NA,4.23336525250172
25,0,2016-09-03,2016-08-26,8,0.0087823275994192,0.0611209626652782,0.0665979791313636,0.0410761960654447,102.5,92,NA,4.23336525250172
26,1,2016-09-03,2016-08-26,8,0.0401350647696979,0.0241252123575316,0.0502827294484766,0.0261104434772313,107.5,81,NA,3.06100294900812
26,1,2016-09-03,2016-08-26,8,0.0401350647696979,0.0241252123575316,0.0502827294484766,0.0261104434772313,107.5,81,NA,3.06100294900812
