"lgw","plantNum","lat1","lat2","date.out","weight","date.in","tough","init.weight","daysout","c.10.5","c.17.4","c.17.7","c.18.4","c.18.6","card.tot","c.10.5.fin","c.17.4.fin","c.17.7.fin","c.18.4.fin","c.18.6.fin","card.tot.fin","leaf.sample.weight","N2.Amp","perc.N","CO2.Amp","perc.C","trich","c2n","sla","c.pca"
-6.1247673944224,7,0.000693999999999972,0.000917999999999974,"2015/09/19",0.002188,"2015/09/25",125,0.0013561,6,0.266680288640484,0.0653321412880042,0.01901395012739,0.0552019274803123,0.0277196220564414,0.433947929592632,0.263554789004644,0.0175223376082724,0.00256739153872749,0.0248614522235196,0.0295182496157107,0.338024219990874,2.977,2500,1.89,11729,43.65,74.5,23.0952380952381,22.6052819414704,2.8969494996299
-6.64231881547768,7,0.000693999999999972,0.000917999999999974,"2015/09/19",0.001304,"2015/09/25",125,0.0013561,6,0.266680288640484,0.0653321412880042,0.01901395012739,0.0552019274803123,0.0277196220564414,0.433947929592632,0.263554789004644,0.0175223376082724,0.00256739153872749,0.0248614522235196,0.0295182496157107,0.338024219990874,2.977,2500,1.89,11729,43.65,74.5,23.0952380952381,22.6052819414704,2.8969494996299
-5.16273807230621,8,0.00541999999999998,0.00224099999999994,"2015/09/19",0.005726,"2015/09/25",97.5,0.0013561,6,0.329944620803479,0.00511595875097263,0.00494647208482103,0.0145879336471602,0.0412218742678543,0.395816859554287,0.326555283467327,0.029019579148122,0.0138458652990661,0.0528103898703785,0.0350061239810009,0.457237241765895,3.119,2709,1.94,12529,45.12,74.5,23.2577319587629,23.0830903790087,0.490838190588512
NA,8,0.00541999999999998,0.00224099999999994,"2015/09/19",NA,"2015/09/25",97.5,0.0013561,6,0.329944620803479,0.00511595875097263,0.00494647208482103,0.0145879336471602,0.0412218742678543,0.395816859554287,0.326555283467327,0.029019579148122,0.0138458652990661,0.0528103898703785,0.0350061239810009,0.457237241765895,3.119,2709,1.94,12529,45.12,74.5,23.2577319587629,23.0830903790087,0.490838190588512
-6.14741684888187,9,0.00523899999999999,0.00267499999999998,"2015/09/19",0.002139,"2015/09/25",102.5,0.0013561,6,0.270712877079099,0.0173101922885029,0.00237311769419829,0.0239501394787766,0.0306882000480239,0.345034526588601,0.311193647458301,0.0193492099556994,0.00320424911039662,0.0310020907872459,0.0368724928886568,0.4016216902003,3.107,2702,1.93,12556,45.22,51.5,23.4300518134715,27.4913194444444,0.951419250391214
-5.95841669306178,9,0.00523899999999999,0.00267499999999998,"2015/09/19",0.002584,"2015/09/25",102.5,0.0013561,6,0.270712877079099,0.0173101922885029,0.00237311769419829,0.0239501394787766,0.0306882000480239,0.345034526588601,0.311193647458301,0.0193492099556994,0.00320424911039662,0.0310020907872459,0.0368724928886568,0.4016216902003,3.107,2702,1.93,12556,45.22,51.5,23.4300518134715,27.4913194444444,0.951419250391214
-6.03562544289375,10,0.00383500000000003,0.00341499999999995,"2015/09/19",0.002392,"2015/09/25",77.5,0.0013561,6,0.291590731953111,0.0095338022286052,0.00726592457839115,0.0250157348104047,0.0247532447526961,0.358159438323209,0.253326766775502,0.023151843208266,0.00734161644963545,0.0253672946883771,0.0342176387965838,0.343405159918365,3.017,1973,1.47,10596,37.88,26,25.7687074829932,14.6552521980565,0.847139367626973
-6.28074790092674,10,0.00383500000000003,0.00341499999999995,"2015/09/19",0.001872,"2015/09/25",77.5,0.0013561,6,0.291590731953111,0.0095338022286052,0.00726592457839115,0.0250157348104047,0.0247532447526961,0.358159438323209,0.253326766775502,0.023151843208266,0.00734161644963545,0.0253672946883771,0.0342176387965838,0.343405159918365,3.017,1973,1.47,10596,37.88,26,25.7687074829932,14.6552521980565,0.847139367626973
-5.15075980219042,11,0.00173500000000004,0.001633,"2015/09/19",0.005795,"2015/09/25",65,0.0013561,6,0.135965557909724,0.00829519446116496,0.00747877347548835,0.00957892546792941,0.0354711514173137,0.19678960273162,0.503205134672262,0.00309063845658689,0,0.00894981916551552,0.0446035143964956,0.55984910669086,3.113,3378,2.44,12671,46.06,46.5,18.8770491803279,31.5752741774676,0.474368551364588
-4.90654558557187,11,0.00173500000000004,0.001633,"2015/09/19",0.007398,"2015/09/25",65,0.0013561,6,0.135965557909724,0.00829519446116496,0.00747877347548835,0.00957892546792941,0.0354711514173137,0.19678960273162,0.503205134672262,0.00309063845658689,0,0.00894981916551552,0.0446035143964956,0.55984910669086,3.113,3378,2.44,12671,46.06,46.5,18.8770491803279,31.5752741774676,0.474368551364588
-5.5085446925957,14,0.00124800000000014,0.00180999999999987,"2015/09/19",0.004052,"2015/09/25",110,0.0013561,6,0.231088013045667,0.0173043416523082,0.01168469496079,0.0221907403639754,0.0358004501319315,0.318068240154672,0.375733856558743,0.012487188533367,0.00879196588180558,0.0329540413480605,0.0388780291261822,0.468845081448158,3.099,2824,2.05,11750,41.89,49,20.4341463414634,21.1556446225785,1.001460004663
-5.30453666636195,14,0.00124800000000014,0.00180999999999987,"2015/09/19",0.004969,"2015/09/25",110,0.0013561,6,0.231088013045667,0.0173043416523082,0.01168469496079,0.0221907403639754,0.0358004501319315,0.318068240154672,0.375733856558743,0.012487188533367,0.00879196588180558,0.0329540413480605,0.0388780291261822,0.468845081448158,3.099,2824,2.05,11750,41.89,49,20.4341463414634,21.1556446225785,1.001460004663
-5.35129629133892,15,0.00312599999999996,0.00440699999999983,"2015/09/19",0.004742,"2015/09/25",137.5,0.0013561,6,0.129777990594307,0.068004861746956,0.0142900082008179,0.0391923452310243,0.0141417098039066,0.265406915577012,0.178935579139504,0.0446200932201774,0.0206023598498892,0.0378005703048392,0.0316107658051504,0.313569368319561,3.093,2377,1.74,11807,42.4,47.5,24.367816091954,23.4072431633407,2.55194920146856
-6.80069620668873,15,0.00312599999999996,0.00440699999999983,"2015/09/19",0.001113,"2015/09/25",137.5,0.0013561,6,0.129777990594307,0.068004861746956,0.0142900082008179,0.0391923452310243,0.0141417098039066,0.265406915577012,0.178935579139504,0.0446200932201774,0.0206023598498892,0.0378005703048392,0.0316107658051504,0.313569368319561,3.093,2377,1.74,11807,42.4,47.5,24.367816091954,23.4072431633407,2.55194920146856
-4.83609392462126,16,0.00123699999999993,0.000977000000000006,"2015/09/19",0.007938,"2015/09/25",127.5,0.0013561,6,0.338622898557194,0.0202598510422572,0.0079806894412059,0.0283872979502491,0.0376977349894369,0.432948471980343,0.39834780986984,0.0417646390384968,0.0293266340720717,0.0891192809929229,0,0.558558363973331,3.034,2895,2.14,11902,43.57,77.5,20.3598130841121,22.653791130186,1.17167063747727
-4.8335775669774,16,0.00123699999999993,0.000977000000000006,"2015/09/19",0.007958,"2015/09/25",127.5,0.0013561,6,0.338622898557194,0.0202598510422572,0.0079806894412059,0.0283872979502491,0.0376977349894369,0.432948471980343,0.39834780986984,0.0417646390384968,0.0293266340720717,0.0891192809929229,0,0.558558363973331,3.034,2895,2.14,11902,43.57,77.5,20.3598130841121,22.653791130186,1.17167063747727
